Language,Index,Word
sk,11,bellend
sk,12,beštiálne
sk,13,brutalita
sk,14,fena
sk,15,suky
sk,16,nadávanie
sk,17,krvavý
sk,18,výstrek
sk,19,bollok
sk,20,trdlo
sk,21,prsia
sk,22,poprsie
sk,23,bučať
sk,24,zadok
sk,25,pažba
sk,26,koberec
sk,27,štrbina
sk,28,cipa
sk,29,klitoris
sk,30,kohút
sk,31,kohút-výhonok
sk,32,kohúty
sk,33,mýval
sk,34,blbosť
sk,35,cum
sk,36,striekanie
sk,37,cunillingus
sk,38,piča
sk,39,sakramentsky
sk,40,čurák
sk,41,dildo
sk,42,dilda
sk,43,dink
sk,44,psie fucker
sk,45,duche
sk,46,hrádza
sk,47,ejakulát
sk,48,vyhŕkol
sk,49,ejakuluje
sk,50,ejakulácia
sk,51,teploš
sk,52,fagging
sk,53,otepy
sk,54,číča
sk,55,felching
sk,56,felácie
sk,57,príruba
sk,58,súložiť
sk,59,fucked
sk,60,fucker
sk,61,srac
sk,62,zasraný
sk,63,fuckings
sk,64,fucks
sk,65,fudge balič
sk,66,bohom prekliaty
sk,67,peklo
sk,68,hore
sk,69,nadržaný
sk,70,blbec-off
sk,71,kock
sk,72,pysky
sk,73,chtíč
sk,74,zatúžil
sk,75,masochista
sk,76,masturbovať
sk,77,matka fucker
sk,78,nacistický
sk,79,neger
sk,80,negri
sk,81,orgasim
sk,82,orgazmus
sk,83,orgazmy
sk,84,zobanie vták
sk,85,penis
sk,86,cikať
sk,87,nahnevaný
sk,88,pisser
sk,89,sere
sk,90,pissing
sk,91,pissoff
sk,92,lodné zadok
sk,93,porn
sk,94,porno
sk,95,pornografie
sk,96,bodnutie
sk,97,pichnutie
sk,98,pube
sk,99,buchty
sk,100,mačička
sk,101,znásilnenia
sk,102,násilník
sk,103,konečník
sk,104,spomaliť
sk,105,rimming
sk,106,sadista
sk,107,skrutkovanie
sk,108,miešok
sk,109,spermie
sk,110,sex
sk,111,zarásť
sk,112,pichanie
sk,113,transsexuál
sk,114,hovno
sk,115,shit
sk,116,shitted
sk,117,prdel
sk,118,na hovno
sk,119,skank
sk,120,coura
sk,121,dievky
sk,122,smegma
sk,123,sadze
sk,124,chňapnout
sk,125,syn-of-a-fena
sk,126,spac
sk,127,odvaha
sk,128,semenník
sk,129,sýkorka
sk,130,kozy
sk,131,titty
sk,132,vagína
sk,133,viagra
sk,134,vulva
sk,135,wang
sk,136,wank
sk,137,suka
sk,138,x hodnotené
sk,139,xxx
sl,0,splav
sl,1,anal
sl,2,anus
sl,3,rit
sl,4,jebač
sl,5,osli
sl,6,kreten
sl,7,vrečka z žogo
sl,8,jajca
sl,9,prasec
sl,10,bellend
sl,11,živalski
sl,12,bestialnost
sl,13,prasica
sl,14,psice
sl,15,bitching
sl,16,krvavo
sl,17,blowjob
sl,18,bollok
sl,19,boob
sl,20,joške
sl,21,prsi
sl,22,buceta
sl,23,bum
sl,24,preproga
sl,25,zlom
sl,26,cipa
sl,27,klitoris
sl,28,petelin
sl,29,petelini
sl,30,coon
sl,31,sranje
sl,32,cum
sl,33,cumshot
sl,34,cunillingus
sl,35,pizda
sl,36,prekleto
sl,37,kurac
sl,38,dildo
sl,39,dildos
sl,40,dink
sl,41,pes
sl,42,duche
sl,43,nasip
sl,44,ejakulat
sl,45,ejakuliran
sl,46,ejakulatov
sl,47,ejakulacija
sl,48,ejakulacijo
sl,49,fag
sl,50,fagging
sl,51,peder
sl,52,fagoti
sl,53,fanny
sl,54,felching
sl,55,felacija
sl,56,prirobnico
sl,57,jebemti
sl,58,zajebal
sl,59,jebači
sl,60,jebe
sl,61,pakirnik
sl,62,preklet
sl,63,pekel
sl,64,hore
sl,65,pohoten
sl,66,kock
sl,67,sramne ustnice
sl,68,poželenje
sl,69,lusting
sl,70,mazohist
sl,71,masturbirati
sl,72,mater
sl,73,nacist
sl,74,črnuh
sl,75,črnci
sl,76,orgasim
sl,77,orgazem
sl,78,orgazmov
sl,79,pecker
sl,80,penis
sl,81,urin
sl,82,jezen
sl,83,pisser
sl,84,besni
sl,85,scal
sl,86,razjeziti
sl,87,kakec
sl,88,porn
sl,89,porno
sl,90,pornografija
sl,91,prick
sl,92,pube
sl,93,pizde
sl,94,muca
sl,95,posilstva
sl,96,posiljevalec
sl,97,rektum
sl,98,retard
sl,99,rimming
sl,100,sadist
sl,101,vijačenje
sl,102,skrotum
sl,103,seme
sl,104,spol
sl,105,shag
sl,106,shagging
sl,107,shemale
sl,108,shitted
sl,109,usrano
sl,110,skank
sl,111,kurba
sl,112,kurbe
sl,113,smegma
sl,114,smut
sl,115,ugrabitev
sl,116,kurbin sin
sl,117,spac
sl,118,spunk
sl,119,testis
sl,120,tit
sl,121,titt
sl,122,turd
sl,123,vagine
sl,124,viagra
sl,125,vulva
sl,126,wang
sl,127,wank
sl,128,x ocenjeno
sl,129,xxx
sq,0,abort
sq,1,anal
sq,2,anus
sq,3,gomar
sq,4,ass-fucker
sq,5,gomarë
sq,6,trap
sq,7,assholes
sq,8,ballbag
sq,9,balls
sq,10,bastard
sq,11,bellend
sq,12,shtazarak
sq,13,brutalitet
sq,14,kurvë
sq,15,bitches
sq,16,bitching
sq,17,i përgjakshëm
sq,18,blowjob
sq,19,bollok
sq,20,gabim
sq,21,boobs
sq,22,gjinjtë
sq,23,buceta
sq,24,të ndenjura
sq,25,prapanicë
sq,26,mjegull qilim
sq,27,plasë
sq,28,çipa
sq,29,klitoris
sq,30,gjel
sq,31,gjel-piston
sq,32,cocks
sq,33,nakun
sq,34,mut
sq,35,sperma
sq,36,cumshot
sq,37,cunillingus
sq,38,pidhi
sq,39,mallkim
sq,40,kar
sq,41,dildo
sq,42,dildos
sq,43,dink
sq,44,qen-fucker
sq,45,duche
sq,46,digë
sq,47,lëshoj një fjalë
sq,48,hidhet
sq,49,ejakulon
sq,50,ejaculating
sq,51,derdhje
sq,52,zar
sq,53,fagging
sq,54,bythëqirë
sq,55,lëndë djegëse
sq,56,pupë
sq,57,felching
sq,58,fellatio
sq,59,fllanxhë
sq,60,qij
sq,61,fucked
sq,62,fucker
sq,63,fuckers
sq,64,i ndyrë
sq,65,fuckings
sq,66,fucks
sq,67,paketues karamel
sq,68,zot-i dënuar
sq,69,goddamn
sq,70,ferr
sq,71,hore
sq,72,me brirë
sq,73,hov-off
sq,74,kock
sq,75,labia
sq,76,epsh
sq,77,lusting
sq,78,mazoshist
sq,79,masturbohem
sq,80,nëna fucker
sq,81,nazist
sq,82,zezak
sq,83,niggers
sq,84,orgasim
sq,85,orgazmë
sq,86,orgasms
sq,87,sqep
sq,88,penis
sq,89,pshurr
sq,90,i dehur
sq,91,pisser
sq,92,pisses
sq,93,pissing
sq,94,ngrit nervat
sq,95,pornografi
sq,96,porno
sq,97,shpoj
sq,98,pricks
sq,99,pube
sq,100,pussies
sq,101,përdhunim
sq,102,përdhunues
sq,103,rektum
sq,104,vonoj
sq,105,rimming
sq,106,sadist
sq,107,vidhosje
sq,108,qese e herdheve
sq,109,spermë
sq,110,seks
sq,111,xhufkë
sq,112,shagging
sq,113,shemale
sq,114,shite
sq,115,shits
sq,116,shitted
sq,117,shitting
sq,118,skank
sq,119,zuskë
sq,120,sluts
sq,121,smegma
sq,122,vrug
sq,123,rrok
sq,124,djali-i-nje-kurvë
sq,125,kelp
sq,126,inat
sq,127,koqe
sq,128,gji
sq,129,tits
sq,130,titt
sq,131,vaginë
sq,132,viagra
sq,133,vulvë
sq,134,wang
sq,135,wank
sq,136,lavire
sq,137,x vlerësuarat
sq,138,xxx
sr,0,абортус
sr,1,анал
sr,2,чмар
sr,3,асс
sr,4,гузица
sr,5,ассес
sr,6,ассхоле
sr,7,ассхолес
sr,8,баллбаг
sr,9,баллс
sr,10,копиле
sr,11,белленд
sr,12,бестиал
sr,13,бестијалност
sr,14,кучка
sr,15,битцхес
sr,16,битцхинг
sr,17,крваво
sr,18,бловјоб
sr,19,боллок
sr,20,бооб
sr,21,бообс
sr,22,груди
sr,23,буцета
sr,24,скитница
sr,25,бутт
sr,26,царпет мунцхер
sr,27,цхинк
sr,28,ципа
sr,29,клиторис
sr,30,курац
sr,31,цоцк-суцкер
sr,32,цоцкс
sr,33,цоон
sr,34,срање
sr,35,цум
sr,36,цумсхот
sr,37,цуниллингус
sr,38,пичка
sr,39,проклети
sr,40,дицк
sr,41,дилдо
sr,42,дилдос
sr,43,динк
sr,44,псећи јебач
sr,45,дуцхе
sr,46,дике
sr,47,ејакулат
sr,48,ејацулатед
sr,49,ејацулатес
sr,50,ејакулација
sr,51,фаг
sr,52,фаггинг
sr,53,фагот
sr,54,фаготс
sr,55,фанни
sr,56,фелцхинг
sr,57,фелацио
sr,58,фланге
sr,59,јебати
sr,60,фуцкед
sr,61,фуцкер
sr,62,фуцкерс
sr,63,јебено
sr,64,фуцкингс
sr,65,фуцкс
sr,66,фудге пацкер
sr,67,проклет
sr,68,пакао
sr,69,хоре
sr,70,хорни
sr,71,дркање
sr,72,коцк
sr,73,лабиа
sr,74,пожуда
sr,75,лустинг
sr,76,масоцхист
sr,77,мастурбате
sr,78,мотхер фуцкер
sr,79,нази
sr,80,ниггер
sr,81,ниггерс
sr,82,оргасим
sr,83,оргазам
sr,84,оргазме
sr,85,пецкер
sr,86,пенис
sr,87,мокраћа
sr,88,љут
sr,89,писсер
sr,90,писсес
sr,91,пишање
sr,92,одјеби
sr,93,пооп
sr,94,порн
sr,95,порно
sr,96,порнографија
sr,97,прицк
sr,98,прицкс
sr,99,пубе
sr,100,пуссиес
sr,101,пусси
sr,102,силовање
sr,103,силоватељ
sr,104,ректум
sr,105,ретард
sr,106,римминг
sr,107,садист
sr,108,завртање
sr,109,скротум
sr,110,семен
sr,111,сек
sr,112,схаг
sr,113,схаггинг
sr,114,схемале
sr,115,схите
sr,116,схитс
sr,117,схиттед
sr,118,схиттинг
sr,119,схитти
sr,120,сканк
sr,121,слут
sr,122,слутс
sr,123,смегма
sr,124,смут
sr,125,снатцх
sr,126,кучкин син
sr,127,спац
sr,128,спунк
sr,129,тестицле
sr,130,тит
sr,131,титс
sr,132,титт
sr,133,турд
sr,134,вагина
sr,135,виагра
sr,136,вулва
sr,137,ванг
sr,138,ванк
sr,139,курва
sr,140,к ратед
sr,141,ккк
sv,0,abort
sv,1,anal
sv,2,anus
sv,3,röv
sv,4,ass-fucker
sv,5,åsnor
sv,6,idiot
sv,7,arslen
sv,8,bollväska
sv,9,bollar
sv,10,bastard
sv,11,bellend
sv,12,bestialisk
sv,13,tidelag
sv,14,tik
sv,15,tikar
sv,16,bitching
sv,17,blodig
sv,18,avsugning
sv,19,bollok
sv,20,boob
sv,21,tuttar
sv,22,bröst
sv,23,buceta
sv,24,luffare
sv,25,stånga
sv,26,mattan mattan
sv,27,spricka
sv,28,cipa
sv,29,klitoris
sv,30,kuk
sv,31,cock-suga
sv,32,tuppar
sv,33,coon
sv,34,skit
sv,35,sperma
sv,36,cumshot
sv,37,cunillingus
sv,38,fitta
sv,39,attans
sv,40,dildo
sv,41,dildos
sv,42,dink
sv,43,hund-fucker
sv,44,duche
sv,45,fördämning
sv,46,ejakulat
sv,47,ejakulerade
sv,48,utlösning
sv,49,ejakulation
sv,50,bög
sv,51,fagging
sv,52,faggots
sv,53,rumpa
sv,54,felching
sv,55,fellatio
sv,56,fläns
sv,57,knulla
sv,58,körd
sv,59,fucker
sv,60,fuckers
sv,61,jävla
sv,62,fuckings
sv,63,fucks
sv,64,fudge packer
sv,65,god-damned
sv,66,helvete
sv,67,hore
sv,68,kåt
sv,69,jerk-off
sv,70,kock
sv,71,blygdläppar
sv,72,lusta
sv,73,lusting
sv,74,masochist
sv,75,onanera
sv,76,mamma fucker
sv,77,nazist
sv,78,nigger
sv,79,niggers
sv,80,orgasim
sv,81,orgasm
sv,82,orgasmer
sv,83,pecker
sv,84,penis
sv,85,piss
sv,86,förbannad
sv,87,pisser
sv,88,pisses
sv,89,pissing
sv,90,dra åt helvete
sv,91,bajs
sv,92,porr
sv,93,pornografi
sv,94,sticka
sv,95,stick
sv,96,pube
sv,97,mesar
sv,98,våldta
sv,99,våldtäktsman
sv,100,ändtarm
sv,101,hämma
sv,102,rimming
sv,103,sadist
sv,104,skruvning
sv,105,scrotum
sv,106,sädesvätska
sv,107,sex
sv,108,shag
sv,109,shagging
sv,110,shemale
sv,111,shite
sv,112,shits
sv,113,shitted
sv,114,shitting
sv,115,shitty
sv,116,skank
sv,117,slampa
sv,118,sluts
sv,119,smegma
sv,120,smut
sv,121,ryck
sv,122,son-of-a-tik
sv,123,spac
sv,124,testikel
sv,125,mes
sv,126,titt
sv,127,vagina
sv,128,viagra
sv,129,vulva
sv,130,wang
sv,131,wank
sv,132,hora
sv,133,x betygsatt
sv,134,xxx
te,0,గర్భస్రావం
te,1,అంగ
te,2,పాయువు
te,3,గాడిద
te,4,గాడిద-fucker
te,5,asses
te,6,assholes
te,7,బాల్బ్యాగ్
te,8,బంతుల్లో
te,9,బాస్టర్డ్
te,10,బెల్లెండ్
te,11,మృగ
te,12,బెస్టియాలిటీ
te,13,బిచ్
te,14,bitches
te,15,బిట్చింగ్
te,16,బ్లడీ
te,17,blowjob
te,18,బోల్లక
te,19,బూబ్
te,20,వక్షోజాలను
te,21,ఛాతీ
te,22,buceta
te,23,బం
te,24,బట్
te,25,కార్పెట్ ముంచర్
te,26,చింక్
te,27,cipa
te,28,స్త్రీగుహ్యాంకురము
te,29,ఆత్మవిశ్వాసం
te,30,కాక్-సక్కర్
te,31,కాక్స్
te,32,కూన్
te,33,చెత్త
te,34,కం
te,35,cumshot
te,36,క్యునిల్లింగస్
te,37,కంట్
te,38,తిట్టు
te,39,డిక్
te,40,లైంగిక సంతృప్తి కోసం స్త్రీలు ఉపయోగించే పురుషాంగము వంటి పరికరము
te,41,డిల్డోస్
te,42,dink
te,43,కుక్క-fucker
te,44,డూష్
te,45,డైక్
te,46,స్ఖలించు
te,47,ఎజాక్యులేటెడ్
te,48,ఎజాక్యులేట్స్
te,49,ఎరాక్యులేటింగ్
te,50,స్ఖలనం
te,51,నవుకరు
te,52,ఫాగ్గింగ్
te,53,ఫాగాట్
te,54,ఫగాట్స్
te,55,fanny
te,56,ఫెల్చింగ్
te,57,కుడుచుట
te,58,అచ్చు
te,59,ఫక్
te,60,ఇబ్బంది పెట్టాడు
te,61,fucker
te,62,ఫకర్స్
te,63,ఫకింగ్
te,64,ఫకింగ్స్
te,65,ఫక్స్
te,66,ఫడ్జ్ ప్యాకర్
te,67,దేవతలా మంచిది
te,68,గాడ్డామ్
te,69,నరకం
te,70,హోర్
te,71,horny
te,72,జెర్క్-ఆఫ్
te,73,కాక్
te,74,పెదవి
te,75,కామం
te,76,మనసు పడ్డట్లు చిత్రించారు
te,77,masochist
te,78,హస్తప్రయోగం
te,79,తల్లి ఫెకర్
te,80,నాజీ
te,81,నిగ్గర్
te,82,నిగ్గర్స్
te,83,ఆర్గాసిమ్
te,84,స్కలనం
te,85,orgasms
te,86,pecker
te,87,పురుషాంగం
te,88,విసర్జన
te,89,pissed
te,90,పిస్సర్
te,91,పిస్సీస్
te,92,పిస్సింగ్
te,93,పిస్సాఫ్
te,94,poop
te,95,శృంగార
te,96,పోర్నో
te,97,అశ్లీల
te,98,బుడతడు
te,99,ప్రిక్స్
te,100,ప్యూబ్
te,101,pussies
te,102,పుస్సీ
te,103,రేప్
te,104,ఉన్నప్పటికీ బలాత్కారం
te,105,పురీషనాళం
te,106,రిటార్డ్
te,107,రిమ్మింగ్
te,108,పీడన కాముకత
te,109,screwing
te,110,స్క్రోటమ్
te,111,వీర్యం
te,112,సెక్స్
te,113,బొచ్చు
te,114,షగ్గింగ్
te,115,షీమేల్
te,116,ఒంటి
te,117,షైట్
te,118,షిట్స్
te,119,షిట్టెడ్
te,120,షిట్టింగ్
te,121,shitty
te,122,స్కాన్క్
te,123,నీతి
te,124,స్లట్స్
te,125,శిశ్న
te,126,స్మట్
te,127,స్నాచ్
te,128,ఒక బిచ్ కుమారుడు ఆఫ్
te,129,spac
te,130,స్పంక్
te,131,వృషణాలు
te,132,తునక
te,133,టిట్స్
te,134,టిట్
te,135,turd
te,136,యోని
te,137,వయాగ్రా
te,138,జననాంగం
te,139,వాంగ్
te,140,వ్యాంక్
te,141,వేశ్య
te,142,x రేట్
te,143,xxx
th,0,การแท้ง
th,1,ทางทวารหนัก
th,2,ทวารหนัก
th,3,ตูด
th,4,ตูดร่วมเพศ
th,5,ลา
th,6,ไอ้
th,7,assholes
th,8,ballbag
th,9,ลูก
th,10,ลูกครึ่ง
th,11,bellend
th,12,โหดร้าย
th,13,ลักษณะสัตว์ป่า
th,14,ผู้หญิงเลว
th,15,ผู้หญิง
th,16,ด่า
th,17,กระหายเลือด
th,18,ด้ง
th,19,bollok
th,20,คนโง่
th,21,สาว
th,22,หน้าอก
th,23,หี
th,24,ก้น
th,25,ชน
th,26,muncher พรม
th,27,ร่อง
th,28,cipa
th,29,อวัยวะเพศหญิง
th,30,ไก่
th,31,ไก่ดูด
th,32,cocks
th,33,สัตว์ชนิดหนึ่ง
th,34,อึ
th,35,ลบ.ม.
th,36,cumshot
th,37,cunillingus
th,38,ประณาม
th,39,กระเจี๊ยว
th,40,dildo
th,41,dildos
th,42,หมวกแก๊ป
th,43,สุนัขร่วมเพศ
th,44,duche
th,45,เขื่อนกั้นน้ำ
th,46,อุทาน
th,47,หลั่งออกมา
th,48,ejaculates
th,49,ejaculating
th,50,การพุ่งออกมา
th,51,อ่อนล้า
th,52,แฟกกิง
th,53,กะเทย
th,54,ฟืน
th,55,ตะโพก
th,56,felching
th,57,เลีย
th,58,หน้าแปลน
th,59,เพศสัมพันธ์
th,60,ระยำ
th,61,คนร่วมเพศ
th,62,fuckers
th,63,เป็นร่วมเพศ
th,64,fuckings
th,65,fucks
th,66,เหลวไหลเกย์
th,67,พระเจ้าสาป
th,68,เหี้ย
th,69,นรก
th,70,hore
th,71,มีเขา
th,72,สะบัดออก
th,73,kock
th,74,ริมฝีปาก
th,75,ความต้องการทางเพศ
th,76,lusting
th,77,ผู้ทำโทษตนเอง
th,78,สำเร็จความใคร่
th,79,แม่คนร่วมเพศ
th,80,นาซี
th,81,นีโกร
th,82,นิกเกอร์
th,83,orgasim
th,84,การสำเร็จความใคร่
th,85,ถึงจุดสุดยอด
th,86,ลึงค์
th,87,ปัสสาวะ
th,88,โกรธ
th,89,pisser
th,90,pisses
th,91,pissing
th,92,pissoff
th,93,คนเซ่อ
th,94,สื่อลามก
th,95,โป๊
th,96,ทิ่ม
th,97,pricks
th,98,pube
th,99,pussies
th,100,ข่มขืน
th,101,ไส้ตรง
th,102,ชะลอ
th,103,rimming
th,104,ซาดิสม์
th,105,การกวดขัน
th,106,ถุงอัณฑะ
th,107,น้ำอสุจิ
th,108,เพศ
th,109,ขนปุย
th,110,shagging
th,111,กระเทย
th,112,shite
th,113,shits
th,114,shitted
th,115,shitting
th,116,เชี่ย
th,117,อึ้บ
th,118,ดอกทอง
th,119,ร่าน
th,120,smegma
th,121,เขม่า
th,122,ฉก
th,123,ลูกชายของ -a-สุนัขตัวเมีย
th,124,spac
th,125,ความกล้าหาญ
th,126,ลูกอัณฑะ
th,127,หัวนม
th,128,titt
th,129,ขี้
th,130,ช่องคลอด
th,131,viagra
th,132,แคมช่องคลอด
th,133,วัง
th,134,ว่าว
th,135,หญิงขายบริการ
th,136,อันดับ x
th,137,xxx
tr,0,kürtaj
tr,1,anal
tr,2,anüs
tr,3,eşek
tr,4,eşek beceren
tr,5,eşekler
tr,6,pislik
tr,7,götler
tr,8,top çantası
tr,9,taşaklar
tr,10,piç
tr,11,bellend
tr,12,hayvani
tr,13,canavarlık
tr,14,orospu
tr,15,orospular
tr,16,bitching
tr,17,kanlı
tr,18,oral seks
tr,19,bollok
tr,20,dangalak
tr,21,göğüsler
tr,22,memeler
tr,23,buceta
tr,24,serseri
tr,25,popo
tr,26,halı muncher
tr,27,çatlak
tr,28,cipa
tr,29,klitoris
tr,30,horoz
tr,31,saksocu
tr,32,musluklar
tr,33,zenci
tr,34,bok
tr,35,boşalmak
tr,36,cumshot
tr,37,cunillingus
tr,38,am
tr,39,lanet olsun
tr,40,çük
tr,41,yapay penis
tr,42,dildolar
tr,43,dink
tr,44,köpek beceren
tr,45,duche
tr,46,lezbiyen
tr,47,ejaculated
tr,48,ejakülatlar
tr,49,ejaculating
tr,50,boşalma
tr,51,ibne
tr,52,alt sınıf öğrencilerini uşak gibi kullanma
tr,53,ibneler
tr,54,kıç
tr,55,felching
tr,56,flanş
tr,57,kahretsin
tr,58,becerdin
tr,59,pezevenk
tr,60,pislikler
tr,61,kahrolası
tr,62,fuckings
tr,63,şekerleme makinesi
tr,64,god lanetli
tr,65,lanet olası
tr,66,cehennem
tr,67,hore
tr,68,dik
tr,69,otuzbir
tr,70,kock
tr,71,labia
tr,72,şehvet
tr,73,lusting
tr,74,mazoşist
tr,75,mastürbasyon yapmak
tr,76,anne herif
tr,77,nazi
tr,78,zenciler
tr,79,orgasim
tr,80,orgazm
tr,81,ağaçkakan
tr,82,penis
tr,83,işemek
tr,84,sarhoş
tr,85,öfkeli!
tr,86,kızdıran
tr,87,sidik
tr,88,pissoff
tr,89,"bok, kaka"
tr,90,porno
tr,91,pornografi
tr,92,dikmek
tr,93,pube
tr,94,amcıklar
tr,95,kedi
tr,96,kolza
tr,97,ırz düşmanı
tr,98,rektum
tr,99,geciktirmek
tr,100,rimming
tr,101,sadist
tr,102,vidalama
tr,103,skrotum
tr,104,meni
tr,105,seks
tr,106,sevişmek
tr,107,shagging
tr,108,transeksüel
tr,109,palavra
tr,110,shitted
tr,111,shitting
tr,112,boktan
tr,113,sürtük
tr,114,fahişeler
tr,115,smegma
tr,116,sürme hastalığı
tr,117,kapmak
tr,118,orospu çocuğu
tr,119,spac
tr,120,cesaret
tr,121,testis
tr,122,baştankara
tr,123,titt
tr,124,vajina
tr,125,viagra
tr,126,vulva
tr,127,wang
tr,128,masturbasyon yapmak
tr,129,fahişe
tr,130,x oy verildi
tr,131,xxx
uk,0,аборт
uk,1,анальний
uk,2,анус
uk,3,дупу
uk,4,задниця
uk,5,осли
uk,6,мудак
uk,7,жопу
uk,8,м'яч
uk,9,кульки
uk,10,ублюдок
uk,11,bellend
uk,12,звір
uk,13,зоофілія
uk,14,сука
uk,15,суки
uk,16,кусання
uk,17,кривавий
uk,18,мінет
uk,19,болок
uk,20,сиськи
uk,21,грудей
uk,22,buceta
uk,23,бум
uk,24,приклад
uk,25,килим muncher
uk,26,свердловина
uk,27,cipa
uk,28,клітор
uk,29,півень
uk,30,півні
uk,31,кун
uk,32,дерьмо
uk,33,диплом
uk,34,сперма. \ t
uk,35,cunillingus
uk,36,пизда
uk,37,чорт
uk,38,член
uk,39,фалоімітатор
uk,40,фалоімітатори
uk,41,dink
uk,42,собака-трах
uk,43,duche
uk,44,дамби
uk,45,еякуляту
uk,46,еякулювали
uk,47,еякулює
uk,48,еякуляція
uk,49,fag
uk,50,педаль
uk,51,педик
uk,52,педики
uk,53,fanny
uk,54,felching
uk,55,фелація
uk,56,фланець
uk,57,ебать
uk,58,трахкав
uk,59,лохи
uk,60,чортів
uk,61,трахає. \ t
uk,62,fudge packer
uk,63,бог-проклятий
uk,64,пекло
uk,65,hore
uk,66,роговий
uk,67,ривок
uk,68,kock
uk,69,статевих губ
uk,70,похоті
uk,71,бажання
uk,72,мазохіст
uk,73,мастурбувати
uk,74,матір
uk,75,нацистський
uk,76,негр
uk,77,негри
uk,78,orgasim
uk,79,оргазм
uk,80,оргазми
uk,81,дзьоб
uk,82,пеніс
uk,83,моча
uk,84,п'яний
uk,85,pisser
uk,86,мокрий
uk,87,писати
uk,88,відчепись
uk,89,корм
uk,90,порно
uk,91,порнографія
uk,92,укол
uk,93,уколи
uk,94,pube
uk,95,кицьки
uk,96,кицька
uk,97,згвалтування
uk,98,гвалтівник
uk,99,пряма кишка
uk,100,ретард
uk,101,риммінг
uk,102,садист
uk,103,загвинчування
uk,104,мошонка
uk,105,сперма
uk,106,секс
uk,107,shag
uk,108,shagging
uk,109,shemale
uk,110,лайно
uk,111,shite
uk,112,shits
uk,113,збиті
uk,114,shitting
uk,115,shitty
uk,116,скань
uk,117,повія
uk,118,шлюхи
uk,119,смегма
uk,120,самець
uk,121,вирвати
uk,122,сука син
uk,123,spac
uk,124,колючка
uk,125,яєчко
uk,126,синиця
uk,127,titt
uk,128,какашка
uk,129,піхви
uk,130,viagra
uk,131,вульви
uk,132,wang
uk,133,дрочить
uk,134,x
uk,135,xxx
uz,0,abort qilish
uz,1,anal
uz,2,anus
uz,3,ass
uz,4,ass-fucker
uz,5,eshak
uz,6,tentak
uz,7,sherlar
uz,8,yukxalta
uz,9,sharlar
uz,10,ablah
uz,11,bellend
uz,12,eng yaxshi
uz,13,chorvachilik
uz,14,xashak
uz,15,bitches
uz,16,shivirlash
uz,17,qonli
uz,18,blowjob
uz,19,bollok
uz,20,boob
uz,21,boobs
uz,22,ko'krak
uz,23,buceta
uz,24,bum
uz,25,boshcha
uz,26,gilam muncher
uz,27,chinni
uz,28,chipa
uz,29,klitoris
uz,30,xo'roz
uz,31,xo'roz sucker
uz,32,musluklar
uz,33,kosmik
uz,34,bokira
uz,35,jum bilan
uz,36,foydalanuvchi bilan
uz,37,shafqatsizlik
uz,38,jingalak
uz,39,jin ursin
uz,40,dik
uz,41,dildo
uz,42,dildos
uz,43,dink
uz,44,it-iti
uz,45,duche
uz,46,dyke
uz,47,ejakulyatsiya
uz,48,ejaklangan
uz,49,ejakulatlar
uz,50,ejakulyatsiya qilish
uz,51,ejekulyatsiya
uz,52,fag
uz,53,fagging
uz,54,fagot
uz,55,fagots
uz,56,fanny
uz,57,suiqasd qilish
uz,58,o'stirish
uz,59,gardish
uz,60,becerdin
uz,61,yaramas
uz,62,jinnilar
uz,63,lol
uz,64,xo'rozlar
uz,65,fucks
uz,66,soxta paketli
uz,67,xudo la'nati
uz,68,loyiq
uz,69,jahannam
uz,70,ustunlar
uz,71,tug'yonga ketgan
uz,72,siqilish
uz,73,kok
uz,74,labia
uz,75,shahvat
uz,76,lusting
uz,77,masochist
uz,78,mast qilib oling
uz,79,ota-onam
uz,80,nazi
uz,81,nigger
uz,82,nigerlar
uz,83,orgazm
uz,84,orgazmlar
uz,85,pecker
uz,86,penis
uz,87,piss
uz,88,ishdan haydaldi
uz,89,pisser
uz,90,pisses
uz,91,pissing
uz,92,yomonsoff
uz,93,poop
uz,94,porno
uz,95,pornografiya
uz,96,teshik
uz,97,pichoqlar
uz,98,pupa
uz,99,pussies
uz,100,mushuk
uz,101,tajovuz
uz,102,tajovuzkor
uz,103,rektum
uz,104,kechikish
uz,105,rimming
uz,106,sadist
uz,107,vidalanish
uz,108,skrotum
uz,109,semen
uz,110,jinsiy aloqa
uz,111,shag
uz,112,shagging
uz,113,shemale
uz,114,shit
uz,115,shite
uz,116,shits
uz,117,shitted
uz,118,shitirlash
uz,119,sharmandalik
uz,120,skank
uz,121,fohishaxonada
uz,122,sluts
uz,123,smegma
uz,124,noqulay
uz,125,qochish
uz,126,itvachcha
uz,127,spac
uz,128,jim
uz,129,moyaklar
uz,130,tit
uz,131,titt
uz,132,turd
uz,133,vagina
uz,134,viagra
uz,135,vulva
uz,136,vang
uz,137,g'amgin
uz,138,fohisha
uz,139,x baholandi
uz,140,xxx
vi,0,sự phá thai
vi,1,hậu môn
vi,2,mông
vi,3,đồ ngu
vi,4,lừa
vi,5,lỗ đít
vi,6,túi bóng
vi,7,những quả bóng
vi,8,đồ khốn
vi,9,tuyệt vời
vi,10,mục sư
vi,11,lòng tốt
vi,12,chó cái
vi,13,dính máu
vi,14,công việc thổi
vi,15,bollok
vi,16,boob
vi,17,ngực
